"Title","ID","Created Date","Updated Date","Owner","workNumber","comment","score","replyCount","replyTo","submissionTime"
"","comment-001402","2026-05-09T11:15:37Z","2026-05-09T11:15:37Z","user-0167","141","我草我任务居然刷出来了，那我可得好好说一说了。新人谱师能够端出来这样一张有亮点有槽点的谱实在值得细细嘴两句
682combo开始一直到1000combo的音色段“那一段”实在太厉害的了，那种浑然天成，抑扬起伏的设计感相当厉害，初次看确实大为惊艳，甚至可以算是全会场所有的谱里的最喜欢的一段了。无论是差速星星的设计，小位移的摆键，甚至是一些比较巧妙的防蹭设计都比较戳我心巴（不过那个宙天折返防蹭确实有一点点为难人了，难度远大于这张谱其他地方的设计）
但是这段实在有点苦尽甘来了，因为谱面的前两分钟只能说是乏善可陈。无论是副歌的子弹配置设计还是一些主歌的星星速度处理都差点劲。这里稍微罗列一下，希望对你未来参赛有帮助
从68combo开始的V星星速度设计就初见端倪，这种拍滑星星速度无论如何是应该8:1的，如果觉得星星形状有点长的话我个人的习惯是可以考虑16:3甚至32:5稍微逃逃课，但是4:1显然是不符合拍滑速度设计的。也许谱师是刻意在做慢星星？但是作为一张3分钟的谱放在这里做刻意做慢显然是有些突脸了，信息量控制低一些可以更加衬托2分钟的“那一段”更加出彩
左边的这个拼凑的断星也有点丑，听了一下应该也没表现音色，那就有一点点臃肿了（尤其是这种星星头的旋转速度会根据第一根fes的时值旋转的，超高速旋转的星星头飞过来一看是根慢星星直接尿了）
140combo的管子尾采音色看得出来是在控制信息量，但是管子尾采的这个音其实挺重的，如果能用tap采上还是更合适一些（比如直接照抄530combo附近，没必要刻意做区分），200combo开始的同样的鼓的332节奏管子又有点太难了
274combo一直到副歌的这一段其实还挺对味，如果touch切管子的内外切再重新设计一下就更好了，内外切还是有点不太舒适
副歌有点重灾区，起手的拍划接子弹就很掉价，从歌曲的丰富度和可玩性来说都不达标，太可惜了。谱师应该还是有点依赖星星，想用星星来构建副歌核心。其实放在这歌反而是不合理的，因为你的核心段应该是“那一段”，而且连续16分强行塞星星确实不可取。与其这里硬写拍划星星，不如删掉16分段的所有星星，用键盘和位移来拉情绪。不妨试试用管子锁手小三角？
斗胆写一段，45行开始
`{16},,3,5,2h[8:1],,{16}6,5,8h[8:1],,{16}2,4,3h[8:1],,{16}7,5,`
`6h[8:1],,{16}1,5,3h[8:1],,{16}6,4,{8}8h[8:1],{16}2<7[8:1],5,3,4,{8}2,`
这样的设计应该已经够支撑副歌了
441combo开始的一大段8分设计有一点点问题，fes星星全挤在下半屏幕了，有点肿
498combo的左手接1>4不知道是不是刻意为之，放在这里有点刻意了，因为不是情绪强调点，突然来这么一下还要右手接8h是有点不爽的，平平淡淡设计一下就行
515combo和136combo这里一样，电子琴的音色被全省了有点不爽，如果有一个很有特色形状的fes来带一下会比较舒服。
530combo附近的鼓采的比较对味
673combo开始的7654b扫还是有一点点挡视野了
超神段不多赘述，确实很精彩，后续的1020combo左右的减速设计也很对味
结尾又整段垮掉了（闹麻了喂），1045combo开始的这一大坨fes糊在一起就像走在马路上被大运撞了，还是推荐写简洁一点。3分多钟的歌结尾被创有点不适
就这样吧，写了1500字我草。期待下一次参赛的比赛作品","730","","",""
"","comment-001403","2026-05-09T10:44:31Z","2026-05-09T10:44:31Z","user-0076","104","Good Job.

对于这首歌来说这张谱有点正常了。一副和二副没有选择递进而是选用了不同的配置，但是感觉其实没有必要这样写......部分地方的采音也可以稍微再斟酌。

总的来说是优秀的谱面，顺祝谱师比赛顺利。","783","","",""
"","comment-001404","2026-05-04T15:11:47Z","2026-05-04T15:11:47Z","user-0004","291","Okay yeah... I understand why charting 14+ for contests is not ideal now. There is so much to digest about this chart but in the end it boils down to **the chart is over charted to be a 14+ and not fun to play**.

There are quite some interesting moment such as Combo 88 spins and.... oh no... That's it.

The rest of the chart really feels forced and pushing the limits of the chart to the point where I would consider it as a disservice to the song. The low BPM section is not particularly enjoyable because the notes are placed uninterestingly, it feels like they were placed at places just to satisfy a hand positioning. I think this really affected the chart as a whole.

The final 30 seconds is... unreasonable. I can't imagine how this is enjoyable even for 16k players. I don't want to add on too much. I think if I would to say anymore I will start to be very biased against this chart even more. Thank you for your hard work.","535","","",""
"","comment-001405","2026-04-30T17:55:33Z","2026-04-30T17:55:33Z","user-0171","199","主歌确实，写的不太认真，采音需要再努力。
这张谱从头到尾都在努力的压制难度，包括你说的448cb的转圈。你可能会疑惑为什么在前半我写了交互，而后半我写了扫圈。实际上是因为长度。如果那段扫圈全写交互的话，会大幅度的破坏整体的难度曲线。而我二副并没有做多少加强，只是加了一些启动拍，变了变星星的形状和排键。这样的副歌明显是无法压制住一长段16分交互的。
并且我实际体验下来，扫圈反而会比较贴歌，且贴合后面的绝赞长弧星星。","0","","comment-002956","2026-04-30T17:55:32.830Z"
"","comment-001406","2026-04-10T19:09:42Z","2026-04-10T19:09:42Z","user-0078","95","爆发是真发力啊，这折返和六扫给我滴蜡熊踹开线了，严重的违和感与割裂感，铺师你被绑架了就眨眨眼。","550","","",""
"","comment-001407","2026-04-15T15:16:43Z","2026-04-15T15:16:43Z","user-0170","72","开头开始信息量就太超过了，而且很多节奏比较细碎的地方处理的太杂了，还有一些小地方比如主歌开头的几个人声切片，有两下和三下的，但都只用了两条星星去押，三下人声的补了个exhold，观感不够统一；整首都铺满内容的缺点就是最有趣的副歌反而显得不那么突出了，从头到尾信息不停的感觉就好比是一个呼啸而过的泥头车从你脸上碾了过去一般，还是得做好结构呀","453","","",""
"","comment-001408","2026-05-01T03:44:59Z","2026-05-01T03:44:59Z","user-0038","206","烟花使用有点随意 排键只能说有点结构性 还是不太稳固的结构
可以感觉到谱师有自己的想法 但是想法付诸谱面就是手序混乱 大量无意义的星星启动拍塞hold的写法直接拉低了玩家对这张谱的印象
再接再厉吧","483","","",""
"","comment-001409","2026-04-14T16:47:51Z","2026-04-14T16:47:51Z","user-0147","178","虽然是模板曲，但是并没有套路化写谱，在里面塞了一些很有意思的小位移和小出张。不过确实有一些小出张会有点太大，可能会影响到一些手感吧，比如最后一个“ダダダダダル”这里，好在bpm不是很高，硬抗倒也能过得去。还有527这里用星星撞touch这里似乎可以考虑一些更有意思的写法。
我尤其喜欢455开始的变速一笔画，结合四四拍的强弱拍更加有意味。","783","","",""
"","comment-001410","2026-04-20T07:44:11Z","2026-04-20T07:44:11Z","user-0001","179","已经没有人类了
首先能选出这样的选曲谱师已经赢了一半了（真的没有人类了），在配置方面副歌段一直在重复而且重复段压力不算小，所以打着还是挺累的，有一点儿星界可不那个味儿，但是谱师也可以考虑效仿星界可不那样，在保持配置整体不变的前提下做一些微调，这样可以增加不少游玩体验。总体来说谱师还是比较像人类的，谱里该有的也都有了，祝谱师能取得好成绩，下次记得再拿点更爆的选曲出来，我还想赤。","700","","",""
"","comment-001411","2026-04-17T20:25:25Z","2026-04-17T20:25:25Z","user-0034","100","不错的小歌，星星和键盘配合好，可以看出谱师的努力。但是加花的效果有些不好。
26cb的tap加保护套采音是个不错的设计。后续同理。
119cb开始的这一段加花很不错。
305cb开始的这一段加花可能让玩家反应不过来，建议给前几组慢扫加保护套。
351cb开始的这一段建议给这几组二连加保护套。
422cb开始的第二段副歌建议在已有加花上修改一些星星的形状和tap的位置。
496cb开始的单键二连加星星手感不好，建议修改。
571cb的tap启动拍可以加保护套。后续类似配置同理。
602cb开始的扫键太突然了，建议删去。后续类似配置同理。
624cb开始的这一段的手感不好，尤其是非启动拍的双押，建议修改。后续类似配置同理，尤其是695cb开始的这一段。
747cb的设计不错。
总的来说还不错，但加花的设计不太好，拖累了这张谱。","633","","",""
"","comment-001412","2026-04-14T12:58:36Z","2026-04-14T12:58:36Z","user-0189","44","差速星星太多了，
首先是两段副歌前的慢速2>5，这段其实我感觉不太贴诶，我的建议是更快的那几根你可以写短直线，或者相对的把这个2>5换一个形状（比如官谱里常用的慢ppqq搭配快直线或短弧，例白青空市场；当然这个用的人也很多有点掉价而且可能也不太贴这歌）；
然后是第一段反拍那里的两组同时结束的星星，这个因为都是蓝星星，信息量在这个段落稍微有点高
另外摇摆那段看着挺有意思，手感存疑

反拍段挺有感觉的，副歌海底谭和百手巨人用的都可以，身体调动很好

——————————————————
536后面的第二根1-5我不知道会不会被第一根直接带走，有没有打过的解决一下我的疑惑","700","","",""
"","comment-001413","2026-04-18T14:16:12Z","2026-04-18T14:16:12Z","user-0004","207","**FUCK THAT'S SO COOL NO WAY. MISTER CAN I HAVE YOUR AUTOGRAPH!**

Dude, this is no fucking doubt the best 14 I have seen today. There are 3 sections I would like to talk about; the first half up until Combo 260, the chorus and the ending.
- The first half really provides the concept and vibe of the chart. **The song perfectly encapsulates a Maimai Milk song and your chart perfectly encapsulates a Maimai Milk charting style.** The chart really gives the simplistic, high energy playstyle, something akin to how PichiNeko charted for Jinsei Reset Button. I like it even more because you were able to give a nostalgic feel to the song while charting it as a Deluxe chart, I really think that is an exceptionable work.
- The chorus is definitely my favourite part of the chart. The pattern at Combo 391 and all the other variation are super super fun oh MY FUCKING GOD. The way the hand dances while hitting those slides really amplifies the vibe of the song and to be able to come up with continuous patterning feels all so new upon reaching them. Especially at Combo 718 when they become chain slides and Combo 926 when swipes are introduced is the icing on the cake. I can't stop thinking about it.
- I think the ending is when I feel like the overall song can still be improved. I think that since you already made it a DX chart, I feel like you could afford to be a bit more selfish add more breaks + density to the chart. Since you already made it a 14, the song could use more impact. For example the previously mentioned Combo 926, the swipes could have some breaks to really edge in to the ending's unfairness. The ending trill pattern is good but I think with the breaks and maybe some swipes would make this much more cool. And regarding the density, I just would love to see more check sliders personally.

Overall, this is an exceptional chart that deserves a high placing in the contest. I have no doubt in my mind you are an already established fan charter so I can only wish that you would continue to strive for greatness. Thank you for your hard work.","918","","",""
